,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2245,"Colorado Springs, CO",38.83564,-104.821129,The Perk Downtown,38.83319103724028,-104.82375100124113,Coffee Shop
2246,"Colorado Springs, CO",38.83564,-104.821129,La Baguette Café,38.83374553075273,-104.82257011850615,French Restaurant
2247,"Colorado Springs, CO",38.83564,-104.821129,Rasta Pasta,38.839787646135015,-104.82294879123248,Caribbean Restaurant
2248,"Colorado Springs, CO",38.83564,-104.821129,Rendezvous Lounge,38.83632469553724,-104.82371389544474,Lounge
2249,"Colorado Springs, CO",38.83564,-104.821129,Independent Records,38.83646712335235,-104.8221626551629,Record Shop
2250,"Colorado Springs, CO",38.83564,-104.821129,Sonterra Grill,38.8327949,-104.8237799,Mexican Restaurant
2251,"Colorado Springs, CO",38.83564,-104.821129,Borriello Brothers Real NY Pizza #1,38.837902290152996,-104.82042581577406,Pizza Place
2252,"Colorado Springs, CO",38.83564,-104.821129,Caribou Coffee,38.8334808349609,-104.821807861328,Coffee Shop
2253,"Colorado Springs, CO",38.83564,-104.821129,City Auditorium,38.83482315175863,-104.82031320541765,Concert Hall
2254,"Colorado Springs, CO",38.83564,-104.821129,Four By Brother Luck,38.839088401394335,-104.82293862546084,Restaurant
2255,"Colorado Springs, CO",38.83564,-104.821129,General William Jackson Palmer Statue,38.838419899075234,-104.82138800628037,Outdoor Sculpture
2256,"Colorado Springs, CO",38.83564,-104.821129,Louie's Pizza,38.83939191185475,-104.82288520888702,Pizza Place
2257,"Colorado Springs, CO",38.83564,-104.821129,U.S. Bank ATM,38.83379907941359,-104.82376473881511,ATM
2258,"Colorado Springs, CO",38.83564,-104.821129,225 Coffee,38.837592811005294,-104.81945573736112,Coffee Shop
2259,"Colorado Springs, CO",38.83564,-104.821129,Starbucks,38.836525,-104.82361,Coffee Shop
2260,"Colorado Springs, CO",38.83564,-104.821129,East Coast Restaurant & Delicatessen,38.83293153798975,-104.82379787714447,Deli / Bodega
2261,"Colorado Springs, CO",38.83564,-104.821129,Kimball's Peak Three Theater,38.83379836305461,-104.82267904229796,Indie Movie Theater
2262,"Colorado Springs, CO",38.83564,-104.821129,Escape Velocity (Bargain Comics),38.83665790497332,-104.82415912393067,Bookstore
2263,"Colorado Springs, CO",38.83564,-104.821129,Starbucks,38.833950353066044,-104.82595563025022,Coffee Shop
2264,"Colorado Springs, CO",38.83564,-104.821129,FedEx Office Print & Ship Center,38.83503047765114,-104.82491165421379,Shipping Store
2265,"Colorado Springs, CO",38.83564,-104.821129,AT&T,38.83689342967702,-104.82359692454338,Mobile Phone Shop
2266,"Colorado Springs, CO",38.83564,-104.821129,Old West Supply,38.83367119244276,-104.82040099990884,Smoke Shop
2267,"Colorado Springs, CO",38.83564,-104.821129,Triple Nickel Tavern,38.832460347643305,-104.81834090758305,Rock Club
2268,"Colorado Springs, CO",38.83564,-104.821129,Verizon Wireless,38.83572,-104.822934,Mobile Phone Shop
2269,"Colorado Springs, CO",38.83564,-104.821129,SUBWAY,38.83645469516355,-104.82309178307469,Sandwich Place
2270,"Colorado Springs, CO",38.83564,-104.821129,Mountain Chalet,38.837823361810706,-104.8238084360861,Miscellaneous Shop
2271,"Colorado Springs, CO",38.83564,-104.821129,The Gold Room,38.83312572075271,-104.82201799661729,Performing Arts Venue
2272,"Colorado Springs, CO",38.83564,-104.821129,Taste Of Jerusalem Cafe,38.8366276112064,-104.82427126137985,Mediterranean Restaurant
2273,"Colorado Springs, CO",38.83564,-104.821129,The UPS Store,38.83651628375987,-104.82455530087464,Shipping Store
2274,"Colorado Springs, CO",38.83564,-104.821129,Domino's Pizza,38.839121544799745,-104.81826938226277,Pizza Place
2275,"Colorado Springs, CO",38.83564,-104.821129,Little Richard's Toy Store,38.839027317653034,-104.82322497158789,Toy / Game Store
2276,"Colorado Springs, CO",38.83564,-104.821129,Fed Ex,38.83407611754019,-104.82404972115431,Shipping Store
2277,"Colorado Springs, CO",38.83564,-104.821129,The Mansion,38.83480844084344,-104.8237864065296,Nightclub
2278,"Colorado Springs, CO",38.83564,-104.821129,7-Eleven,38.838340578969,-104.818465635235,Convenience Store
2279,"Colorado Springs, CO",38.83564,-104.821129,Cowboys Night Club,38.834973224772114,-104.82331318492099,Nightclub
2280,"Colorado Springs, CO",38.83564,-104.821129,Gasoline Alley,38.83506939143222,-104.8235579295035,Bar
2281,"Colorado Springs, CO",38.83564,-104.821129,Wendy's,38.83741513257642,-104.81825597964871,Fast Food Restaurant
2282,"Colorado Springs, CO",38.83564,-104.821129,Rooster's House Of Ramen,38.839187,-104.822879,Ramen Restaurant
2283,"Colorado Springs, CO",38.83564,-104.821129,Yoo Mae,38.835214519413526,-104.82410310328136,Sushi Restaurant
2284,"Miami, FL",25.728901,-80.233902,The Fresh Market,25.73069051563039,-80.23417890071869,Grocery Store
2285,"Miami, FL",25.728901,-80.233902,Regatta Park,25.728731349990593,-80.23628376429109,Park
2286,"Miami, FL",25.728901,-80.233902,Monty's Fish and Stone Crab Restaurants,25.731791676985658,-80.23209103817405,Seafood Restaurant
2287,"Miami, FL",25.728901,-80.233902,Starbucks,25.7326237,-80.23286027,Coffee Shop
2288,"Miami, FL",25.728901,-80.233902,Grove Bay Grill,25.728755792383087,-80.23338668671305,Seafood Restaurant
2289,"Miami, FL",25.728901,-80.233902,Sushi Maki,25.732415411775754,-80.23302846088993,Asian Restaurant
2290,"Miami, FL",25.728901,-80.233902,Wells Fargo,25.7311823,-80.2366277,Bank
2291,"Miami, FL",25.728901,-80.233902,Biscayne Bay Yacht Club,25.731872052344684,-80.23207960174179,General Entertainment
2292,"Miami, FL",25.728901,-80.233902,Biscayne Bay Yacht Club,25.731987183034953,-80.23150233002201,Harbor / Marina
2293,"Miami, FL",25.728901,-80.233902,Coral Reef Yacht Club,25.732378549631726,-80.23082409353052,Harbor / Marina
2294,"Raleigh, NC",35.77906,-78.642609,Nash Square,35.77773046236442,-78.64270236138145,Park
2295,"Raleigh, NC",35.77906,-78.642609,Death & Taxes,35.77824489697241,-78.64037505900414,American Restaurant
2296,"Raleigh, NC",35.77906,-78.642609,Flying Saucer Draught Emporium,35.77997438908637,-78.64490578975123,Beer Garden
2297,"Raleigh, NC",35.77906,-78.642609,Father & Son Antiques,35.77827619344786,-78.64073866606371,Antique Shop
2298,"Raleigh, NC",35.77906,-78.642609,Taverna Agora,35.78077587249608,-78.64440577026116,Greek Restaurant
2299,"Raleigh, NC",35.77906,-78.642609,State of Beer,35.78046515111218,-78.64517613479727,Beer Store
2300,"Raleigh, NC",35.77906,-78.642609,Deco,35.77827057414117,-78.64013088640586,Gift Shop
2301,"Raleigh, NC",35.77906,-78.642609,The District,35.77978808827519,-78.64357200998026,American Restaurant
2302,"Raleigh, NC",35.77906,-78.642609,A Place At The Table,35.77831345801487,-78.64426729493411,Café
2303,"Raleigh, NC",35.77906,-78.642609,Whiskey Kitchen,35.77686125478077,-78.64211082458496,Southern / Soul Food Restaurant
2304,"Raleigh, NC",35.77906,-78.642609,lucettegrace,35.777265701471045,-78.64018852503459,Bakery
2305,"Raleigh, NC",35.77906,-78.642609,Raleigh Raw,35.77830785990888,-78.63960986451752,Juice Bar
2306,"Raleigh, NC",35.77906,-78.642609,City Club Raleigh,35.778660849380216,-78.63969415426254,Event Space
2307,"Raleigh, NC",35.77906,-78.642609,Cousins Maine Lobster,35.77946046128281,-78.64564449350495,Food Truck
2308,"Raleigh, NC",35.77906,-78.642609,Parkside,35.77685400000001,-78.6437952,American Restaurant
2309,"Raleigh, NC",35.77906,-78.642609,Cirque De Vol Studios,35.77844174367494,-78.64394361839813,Dance Studio
2310,"Raleigh, NC",35.77906,-78.642609,Heirloom,35.77768,-78.645618,Coffee Shop
2311,"Raleigh, NC",35.77906,-78.642609,Vita Vite,35.77833127315382,-78.64418111671114,Wine Bar
2312,"Raleigh, NC",35.77906,-78.642609,Garland,35.77694680364745,-78.63988684178685,Asian Restaurant
2313,"Raleigh, NC",35.77906,-78.642609,Capital Club 16,35.777000802294666,-78.64018863351006,Gastropub
2314,"Raleigh, NC",35.77906,-78.642609,CowBar,35.779346000000004,-78.645605,Burger Joint
2315,"Raleigh, NC",35.77906,-78.642609,Second Empire,35.78102,-78.64468,American Restaurant
2316,"Raleigh, NC",35.77906,-78.642609,Raleigh Denim,35.77698620774543,-78.64463937219661,Clothing Store
2317,"Raleigh, NC",35.77906,-78.642609,Foundation,35.777751232806416,-78.63916995885789,Cocktail Bar
2318,"Raleigh, NC",35.77906,-78.642609,Gallo Pelón,35.77931957146792,-78.63851692796818,Cocktail Bar
2319,"Raleigh, NC",35.77906,-78.642609,The Morning Times,35.778224008718496,-78.63884391374424,Coffee Shop
2320,"Raleigh, NC",35.77906,-78.642609,Linus & Pepper's,35.77847886474255,-78.64029521011638,Sandwich Place
2321,"Raleigh, NC",35.77906,-78.642609,Morgan Street Food Hall,35.77946563046435,-78.64571597618264,Food Court
2322,"Raleigh, NC",35.77906,-78.642609,Centro,35.77923559426749,-78.63826359808532,Mexican Restaurant
2323,"Raleigh, NC",35.77906,-78.642609,The Pit Authentic Barbecue,35.775967399261056,-78.64472309605672,BBQ Joint
2324,"Raleigh, NC",35.77906,-78.642609,Sitti,35.77823720800241,-78.63826636528833,Mediterranean Restaurant
2325,"Raleigh, NC",35.77906,-78.642609,Boxcar Bar + Arcade,35.77596036,-78.64502219,Bar
2326,"Raleigh, NC",35.77906,-78.642609,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
2327,"Raleigh, NC",35.77906,-78.642609,Legends,35.7786394588684,-78.64484632386174,Gay Bar
2328,"Raleigh, NC",35.77906,-78.642609,Kings,35.776929348869245,-78.6397994738686,Music Venue
2329,"Raleigh, NC",35.77906,-78.642609,Visual Art Exchange,35.77695330983304,-78.64405511970232,Art Gallery
2330,"Raleigh, NC",35.77906,-78.642609,Videri Chocolate Factory,35.77565968254175,-78.64470144899195,Candy Store
2331,"Raleigh, NC",35.77906,-78.642609,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
2332,"Raleigh, NC",35.77906,-78.642609,Gravy,35.778481842755454,-78.63814279051725,Italian Restaurant
2333,"Raleigh, NC",35.77906,-78.642609,The Roast Grill,35.78027253023076,-78.64584546596879,Hot Dog Joint
2334,"Raleigh, NC",35.77906,-78.642609,Paddy O'Beers,35.779169066802396,-78.63919264660531,Beer Garden
2335,"Raleigh, NC",35.77906,-78.642609,Barcelona Wine Bar,35.77768,-78.645618,Wine Bar
2336,"Raleigh, NC",35.77906,-78.642609,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
2337,"Raleigh, NC",35.77906,-78.642609,Crank Arm Brewing Company,35.775585,-78.64385,Brewery
2338,"Raleigh, NC",35.77906,-78.642609,Raleigh CrossFit,35.78076,-78.645912,Gym / Fitness Center
2339,"Raleigh, NC",35.77906,-78.642609,Goodwill Community Foundation,35.7783511529414,-78.64450278759452,Thrift / Vintage Store
2340,"Raleigh, NC",35.77906,-78.642609,Bittersweet,35.77688144129554,-78.63872386687156,Cocktail Bar
2341,"Raleigh, NC",35.77906,-78.642609,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
2342,"Raleigh, NC",35.77906,-78.642609,Tasty Beverage Company,35.775283858835024,-78.6447326449315,Beer Store
2343,"Raleigh, NC",35.77906,-78.642609,Beasley's Chicken + Honey,35.77696765158057,-78.63817533537843,Southern / Soul Food Restaurant
2344,"Raleigh, NC",35.77906,-78.642609,The Raleigh Times Bar,35.77819525450138,-78.63842198656201,Gastropub
2345,"Raleigh, NC",35.77906,-78.642609,José and Sons,35.77541026824044,-78.64478241052932,Mexican Restaurant
2346,"Raleigh, NC",35.77906,-78.642609,Trophy Tap & Table,35.77741730595741,-78.63818405525227,American Restaurant
2347,"Raleigh, NC",35.77906,-78.642609,Circa 1888,35.77600101631089,-78.64568305437034,Lounge
2348,"Raleigh, NC",35.77906,-78.642609,Five Star Restaurant,35.77852478783205,-78.64664016458676,Asian Restaurant
2349,"Raleigh, NC",35.77906,-78.642609,Humble Pie,35.776368906298075,-78.64499444291717,Tapas Restaurant
2350,"Raleigh, NC",35.77906,-78.642609,Berkeley Cafe,35.77693103852738,-78.642854720136,Sandwich Place
2351,"Raleigh, NC",35.77906,-78.642609,St. Roch Fine Oysters + Bar,35.77749384669648,-78.63815310834273,Seafood Restaurant
2352,"Raleigh, NC",35.77906,-78.642609,Poole's Diner,35.77472271175476,-78.642064659135,Diner
2353,"Raleigh, NC",35.77906,-78.642609,Coglin's,35.777360143400315,-78.63929844249651,Bar
2354,"Raleigh, NC",35.77906,-78.642609,O-Ku,35.77768,-78.645618,Sushi Restaurant
2355,"Raleigh, NC",35.77906,-78.642609,Moon and Lola,35.778026259551375,-78.6382914073022,Jewelry Store
2356,"Raleigh, NC",35.77906,-78.642609,Fox Liquor Bar,35.77699045079059,-78.63825424797324,Cocktail Bar
2357,"Raleigh, NC",35.77906,-78.642609,Dram and Draught,35.780261,-78.647825,Whisky Bar
2358,"Raleigh, NC",35.77906,-78.642609,The Green Light,35.7781639289765,-78.63790556696199,Lounge
2359,"Raleigh, NC",35.77906,-78.642609,Chuck's,35.777009398838224,-78.63826651762005,Burger Joint
2360,"Raleigh, NC",35.77906,-78.642609,Clouds Brewing,35.78254621781403,-78.64569516179961,Brewery
2361,"Raleigh, NC",35.77906,-78.642609,The Daily Planet Cafe,35.782503399049524,-78.64129354685734,Café
2362,"Raleigh, NC",35.77906,-78.642609,The Junction Salon & Bar,35.774979850382074,-78.6447779415369,Nail Salon
2363,"Raleigh, NC",35.77906,-78.642609,The Mecca Restaurant,35.77691719781591,-78.6385856617528,Diner
2364,"Raleigh, NC",35.77906,-78.642609,Pizza La Stella,35.7776923,-78.6389706,Pizza Place
2365,"Raleigh, NC",35.77906,-78.642609,Clyde Cooper's Barbecue,35.77625449179692,-78.63831427516594,BBQ Joint
2366,"Raleigh, NC",35.77906,-78.642609,Manhattan Cafe,35.77614100989133,-78.63840181713316,Deli / Bodega
2367,"Raleigh, NC",35.77906,-78.642609,Tonbo Ramen,35.77788024442303,-78.63818648941339,Ramen Restaurant
2368,"Raleigh, NC",35.77906,-78.642609,Warehouse District,35.775850471662686,-78.64491866479821,Neighborhood
2369,"Raleigh, NC",35.77906,-78.642609,Virgil's Original Taqueria,35.7785506473972,-78.6402499217611,Taco Place
2370,"Raleigh, NC",35.77906,-78.642609,Sorry State Records,35.779779178579105,-78.64389958170396,Record Shop
2371,"Raleigh, NC",35.77906,-78.642609,Benny Capitale's,35.77886951051022,-78.63910884814624,Pizza Place
2372,"Raleigh, NC",35.77906,-78.642609,The Big Easy Raleigh,35.77753033305224,-78.63919629546913,Cajun / Creole Restaurant
2373,"Raleigh, NC",35.77906,-78.642609,Bicentennial Plaza,35.7816448092948,-78.63907859965781,Plaza
2374,"Raleigh, NC",35.77906,-78.642609,Landmark Tavern,35.77830043775077,-78.63756842213456,Bar
2375,"Raleigh, NC",35.77906,-78.642609,Neptunes Parlour,35.77693377515693,-78.63983610183021,Bar
2376,"Raleigh, NC",35.77906,-78.642609,The Architect Bar & Social House,35.778108610242164,-78.63791356282759,Bar
2377,"Raleigh, NC",35.77906,-78.642609,Flex Nightclub & Bar,35.78047147491918,-78.64611541444164,Gay Bar
2378,"Raleigh, NC",35.77906,-78.642609,Urban Outfitters,35.77768,-78.645618,Clothing Store
2379,"Raleigh, NC",35.77906,-78.642609,311 West Martin Gallery,35.77704734821988,-78.64422884560048,Art Gallery
2380,"Raleigh, NC",35.77906,-78.642609,PNC Plaza,35.77671980970604,-78.63885998725891,Bank
2381,"Raleigh, NC",35.77906,-78.642609,The Tavern at Second Empire,35.78073961190098,-78.64478014723367,American Restaurant
2382,"Raleigh, NC",35.77906,-78.642609,Slim's Downtown Distillery,35.77731781812501,-78.63824742174637,Rock Club
2383,"Raleigh, NC",35.77906,-78.642609,Stir Lounge & Nightclub,35.77583538604473,-78.64562629323974,Lounge
2384,"Raleigh, NC",35.77906,-78.642609,Flanders Gallery,35.77704243633512,-78.64633591207867,Art Gallery
2385,"Raleigh, NC",35.77906,-78.642609,London Bridge Pub,35.778168186854316,-78.63784168533577,Bar
2386,"Raleigh, NC",35.77906,-78.642609,View Bar & Gameroom,35.77896367723202,-78.64491192967834,Gay Bar
2387,"Raleigh, NC",35.77906,-78.642609,The Ugly Monkey Party Bar,35.779992772964825,-78.64552843910982,Dive Bar
2388,"Raleigh, NC",35.77906,-78.642609,Level Up Kitchen & Barcadium,35.778540859862076,-78.64037643294692,Arcade
2389,"Raleigh, NC",35.77906,-78.642609,Holly Aiken Bags + Stitch,35.77811880272666,-78.6383340222619,Accessories Store
2390,"Raleigh, NC",35.77906,-78.642609,The Anchor Bar,35.778069972227584,-78.63912973149468,Bar
2391,"Raleigh, NC",35.77906,-78.642609,Subway,35.778732,-78.639685,Sandwich Place
2392,"Raleigh, NC",35.77906,-78.642609,Firestone Complete Auto Care,35.77630253,-78.64329926,Automotive Shop
2393,"Raleigh, NC",35.77906,-78.642609,Taz's,35.77805543348473,-78.63838507334299,Convenience Store
2394,"Omaha, NE",41.25766,-95.94726,EVEN Hotels,41.257889,-95.9463407,Hotel
2395,"Omaha, NE",41.25766,-95.94726,Joslyn Art Museum,41.26042506956821,-95.94569202883852,Art Museum
2396,"Omaha, NE",41.25766,-95.94726,MUGLIFE Coffee Lab & Roastery,41.256665493013394,-95.94804577206149,Coffee Shop
2397,"Omaha, NE",41.25766,-95.94726,Zen Coffee Company,41.25785437400283,-95.94859090401413,Coffee Shop
2398,"Omaha, NE",41.25766,-95.94726,Pinnacle Fitness Club,41.259468983775875,-95.94353021129588,Gym
2399,"Omaha, NE",41.25766,-95.94726,Omaha Children's Museum,41.255018,-95.943007,Museum
2400,"Omaha, NE",41.25766,-95.94726,Rose Theatre,41.25734085856171,-95.94244575498375,Indie Theater
2401,"Omaha, NE",41.25766,-95.94726,International Cafe,41.258121,-95.947777,African Restaurant
2402,"Omaha, NE",41.25766,-95.94726,Enterprise Rent-A-Car,41.256245651038924,-95.94654589891434,Rental Car Location
2403,"Omaha, NE",41.25766,-95.94726,Downtown YMCA,41.25570129136474,-95.94294420130736,Gym / Fitness Center
2404,"Omaha, NE",41.25766,-95.94726,Scottish Rite Masonic Center,41.258849978009046,-95.94183884685926,Social Club
2405,"Omaha, NE",41.25766,-95.94726,Firestone Complete Auto Care,41.2562964,-95.94287,Auto Garage
2406,"Omaha, NE",41.25766,-95.94726,Voodoo Taco,41.257974,-95.948636,Taco Place
2407,"Omaha, NE",41.25766,-95.94726,All Makes,41.258210999999996,-95.949113,Furniture / Home Store
2408,"Omaha, NE",41.25766,-95.94726,Midtown Art Supply M.A.S.,41.256805,-95.949996,Arts & Crafts Store
2409,"Omaha, NE",41.25766,-95.94726,Salvation Army Family Store & Donation Center,41.25956891300257,-95.94897605921902,Thrift / Vintage Store
2410,"Omaha, NE",41.25766,-95.94726,Vacanti Shattuck Attorneys,41.256326,-95.944569,Lawyer
2411,"Omaha, NE",41.25766,-95.94726,Simply Ballroom,41.257362,-95.951588,Dance Studio
2412,"Omaha, NE",41.25766,-95.94726,22nd & St. Mary's Ave,41.254105208731026,-95.94476222991943,Intersection
2413,"Omaha, NE",41.25766,-95.94726,The Wire Skydeck,41.25933335917815,-95.94183532841822,Scenic Lookout
2414,"Omaha, NE",41.25766,-95.94726,Bangkok Kitchen,41.257435,-95.94139,Thai Restaurant
2415,"Long Beach, CA",33.76738,-118.19712,Starbucks,33.7693948652147,-118.19814411841675,Coffee Shop
2416,"Long Beach, CA",33.76738,-118.19712,The Wine Bar,33.76695967164206,-118.19442492950105,Wine Bar
2417,"Long Beach, CA",33.76738,-118.19712,Jimmy John's,33.769248150163534,-118.1973336951382,Sandwich Place
2418,"Long Beach, CA",33.76738,-118.19712,The Potholder Cafe Too,33.76944221443642,-118.19536421826439,Breakfast Spot
2419,"Long Beach, CA",33.76738,-118.19712,Hyatt Centric The Pike Long Beach,33.76488060238012,-118.19477585323652,Hotel
2420,"Long Beach, CA",33.76738,-118.19712,Pier 76 Fish Grill,33.76794561497301,-118.19251332899303,Seafood Restaurant
2421,"Long Beach, CA",33.76738,-118.19712,Cold Stone Creamery,33.764937,-118.19388,Ice Cream Shop
2422,"Long Beach, CA",33.76738,-118.19712,L'Opera Ristorante,33.76829617708431,-118.19237495426513,Italian Restaurant
2423,"Long Beach, CA",33.76738,-118.19712,Crunch Fitness - Downtown Long Beach,33.76664241205898,-118.19861656588142,Gym / Fitness Center
2424,"Long Beach, CA",33.76738,-118.19712,Nike Factory Store,33.7644416,-118.1946419,Sporting Goods Shop
2425,"Long Beach, CA",33.76738,-118.19712,George's Greek Cafe,33.768745813384236,-118.19249275193768,Greek Restaurant
2426,"Long Beach, CA",33.76738,-118.19712,The Federal Bar,33.76828252020116,-118.19229131196427,Bar
2427,"Long Beach, CA",33.76738,-118.19712,BO-beau kitchen + roof tap,33.76909934759771,-118.19233551579964,French Restaurant
2428,"Long Beach, CA",33.76738,-118.19712,Jersey Mike's Subs,33.7681441,-118.200533,Sandwich Place
2429,"Long Beach, CA",33.76738,-118.19712,Cinemark,33.76465793635119,-118.19342158818216,Movie Theater
2430,"Long Beach, CA",33.76738,-118.19712,Bubba Gump Shrimp Co.,33.7634021,-118.1957457,Seafood Restaurant
2431,"Long Beach, CA",33.76738,-118.19712,The Harbor,33.76847599430478,-118.19230812774795,Lounge
2432,"Long Beach, CA",33.76738,-118.19712,Starbucks,33.76545281497073,-118.19315397753049,Coffee Shop
2433,"Long Beach, CA",33.76738,-118.19712,The Pike Outlets,33.7644639317051,-118.19415847420373,Shopping Plaza
2434,"Long Beach, CA",33.76738,-118.19712,Renaissance Long Beach Hotel,33.7671377793161,-118.19171972400386,Hotel
2435,"Long Beach, CA",33.76738,-118.19712,King's Fish House,33.76914658105452,-118.19240213984418,Seafood Restaurant
2436,"Long Beach, CA",33.76738,-118.19712,Islands Restaurant,33.765509,-118.192694,American Restaurant
2437,"Long Beach, CA",33.76738,-118.19712,Rock Bottom Restaurant & Brewery,33.76733646000086,-118.19256058895502,American Restaurant
2438,"Long Beach, CA",33.76738,-118.19712,SUBWAY,33.769109277132564,-118.1934842995895,Sandwich Place
2439,"Long Beach, CA",33.76738,-118.19712,Columbia Sportwear Company,33.7646535683543,-118.19324633852291,Clothing Store
2440,"Long Beach, CA",33.76738,-118.19712,Buono's Pizzeria,33.76700676418739,-118.19441226255346,Pizza Place
2441,"Long Beach, CA",33.76738,-118.19712,Hilton LB Lounge,33.767721395625834,-118.20128548292891,Hotel Bar
2442,"Long Beach, CA",33.76738,-118.19712,Starbucks,33.766,-118.194,Coffee Shop
2443,"Long Beach, CA",33.76738,-118.19712,The Coffee Bean & Tea Leaf,33.770341,-118.198306,Coffee Shop
2444,"Long Beach, CA",33.76738,-118.19712,La Traviata Restaurant Bar and Lounge,33.77082264703545,-118.19499746363964,Italian Restaurant
2445,"Long Beach, CA",33.76738,-118.19712,Alegria Cocina Latina,33.76865215278421,-118.19250375240642,Latin American Restaurant
2446,"Long Beach, CA",33.76738,-118.19712,Shannon's on Pine,33.769421589188724,-118.1925165722528,Bar
2447,"Long Beach, CA",33.76738,-118.19712,The Flame Broiler,33.76960908512603,-118.19812694073055,Chinese Restaurant
2448,"Long Beach, CA",33.76738,-118.19712,California Pizza Kitchen,33.765097,-118.192627,Pizza Place
2449,"Long Beach, CA",33.76738,-118.19712,Dickey's Barbeque Pit,33.769376,-118.1969,BBQ Joint
2450,"Long Beach, CA",33.76738,-118.19712,The UPS Store,33.76760259770469,-118.19254287402146,Shipping Store
2451,"Long Beach, CA",33.76738,-118.19712,Hot Topic,33.7652114253244,-118.19317085850774,Clothing Store
2452,"Long Beach, CA",33.76738,-118.19712,Restoration Hardware,33.763553723557145,-118.19486108352875,Furniture / Home Store
2453,"Long Beach, CA",33.76738,-118.19712,H&M,33.7649317,-118.1941876,Clothing Store
2454,"Long Beach, CA",33.76738,-118.19712,Hilton Long Beach,33.7680317565082,-118.20125561558541,Hotel
2455,"Long Beach, CA",33.76738,-118.19712,T-Mobile,33.76453,-118.193083,Mobile Phone Shop
2456,"Long Beach, CA",33.76738,-118.19712,GAP Factory Store 2142,33.764628458468025,-118.19373595076566,Clothing Store
2457,"Long Beach, CA",33.76738,-118.19712,Mosher's Gourmet Deli,33.76707970775662,-118.19534301368729,Deli / Bodega
2458,"Long Beach, CA",33.76738,-118.19712,Restoration Hardware Outlet,33.763447104751314,-118.19554084104934,Furniture / Home Store
2459,"Long Beach, CA",33.76738,-118.19712,F21 By Forever 21,33.76431978031691,-118.19353843074495,Clothing Store
2460,"Long Beach, CA",33.76738,-118.19712,Kelly's Coffee,33.767942372876576,-118.20020196337468,Café
2461,"Long Beach, CA",33.76738,-118.19712,Sunglass Hut,33.7651873,-118.1934829,Accessories Store
2462,"Long Beach, CA",33.76738,-118.19712,Varden Hotel,33.77084632481469,-118.1949228172026,Hotel
2463,"Long Beach, CA",33.76738,-118.19712,Downtown Dog Park,33.76897394657135,-118.19445729,Dog Run
2464,"Long Beach, CA",33.76738,-118.19712,Food Trucks Downtown LB,33.76621188231413,-118.19436982852892,Food Truck
2465,"Long Beach, CA",33.76738,-118.19712,World Trade Center Plaza,33.76780858865752,-118.20059252046683,Plaza
2466,"Long Beach, CA",33.76738,-118.19712,Hyatt Centric Rooftop Pool,33.764852,-118.194721,Hotel Pool
2467,"Long Beach, CA",33.76738,-118.19712,Pike Bowl,33.764868032445136,-118.19353968673745,Bowling Alley
2468,"Virginia Beach, VA",36.75053,-76.05734,The Landing,36.74932884510804,-76.05834384617062,Seafood Restaurant
2469,"Virginia Beach, VA",36.75053,-76.05734,Sals Pizza,36.75046725815578,-76.05414738911179,Italian Restaurant
2470,"Virginia Beach, VA",36.75053,-76.05734,Twisted Sisters Sugar Shack!,36.7522779119688,-76.05429451559833,Cupcake Shop
2471,"Virginia Beach, VA",36.75053,-76.05734,Enterprise Rent-A-Car,36.75309190723838,-76.05535130201127,Rental Car Location
2472,"Virginia Beach, VA",36.75053,-76.05734,Shell,36.752478,-76.05467800000001,Gas Station
2473,"Virginia Beach, VA",36.75053,-76.05734,McDonald's,36.75331634641903,-76.05573537376819,Fast Food Restaurant
2474,"Virginia Beach, VA",36.75053,-76.05734,Salon Mosaic,36.7495929,-76.059001,Salon / Barbershop
2475,"Virginia Beach, VA",36.75053,-76.05734,Farmers Insurance,36.74901344,-76.05785968,Insurance Office
2476,"Virginia Beach, VA",36.75053,-76.05734,Virginia Beach Police and Fire Training Gym,36.7485654163538,-76.05772676297819,Gym / Fitness Center
2477,"Oakland, CA",37.805401,-122.272781,Oaklandish,37.80507510123643,-122.27072640549048,Clothing Store
2478,"Oakland, CA",37.805401,-122.272781,Cape & Cowl,37.806725409195664,-122.27274744205195,Comic Shop
2479,"Oakland, CA",37.805401,-122.272781,Bar Shiru,37.806378292533964,-122.27039316030893,Bar
2480,"Oakland, CA",37.805401,-122.272781,Ume Yoga,37.80549289392896,-122.27094532012765,Yoga Studio
2481,"Oakland, CA",37.805401,-122.272781,Cafe Van Kleef,37.806659742059686,-122.27027328127383,Bar
2482,"Oakland, CA",37.805401,-122.272781,In The Groove Studios,37.80569429196645,-122.27450627391798,Dance Studio
2483,"Oakland, CA",37.805401,-122.272781,Woods Bar & Brewery,37.806889497109374,-122.27041518645224,Brewery
2484,"Oakland, CA",37.805401,-122.272781,Awaken Cafe,37.80521689404345,-122.27061791467915,Coffee Shop
2485,"Oakland, CA",37.805401,-122.272781,Analog (Suds & Grub),37.80401932378827,-122.27040026837537,Sandwich Place
2486,"Oakland, CA",37.805401,-122.272781,The New Parish,37.80779612381607,-122.27275142429538,Nightclub
